NOM_USUEL,AAAAMMJJHH,RR1,T,U
TOULOUSE-BLAGNAC,2025020522,0,3.7,82
TOULOUSE-BLAGNAC,2025020523,0,2.2,84
TOULOUSE-BLAGNAC,2025020600,0,2.1,88
TOULOUSE-BLAGNAC,2025020601,0,1.4,90
TOULOUSE-BLAGNAC,2025020602,0,1.6,90
TOULOUSE-BLAGNAC,2025020603,0,0.9,90
TOULOUSE-BLAGNAC,2025020604,0,-0.1,93
TOULOUSE-BLAGNAC,2025020605,0,-0.4,92
TOULOUSE-BLAGNAC,2025020606,0,-0.5,93
TOULOUSE-BLAGNAC,2025020607,0,-0.6,94
TOULOUSE-BLAGNAC,2025020608,0,0.4,93
TOULOUSE-BLAGNAC,2025020609,0,3.3,82
TOULOUSE-BLAGNAC,2025020610,0,6.4,70
TOULOUSE-BLAGNAC,2025020611,0,8,70
TOULOUSE-BLAGNAC,2025020612,0,10,66
TOULOUSE-BLAGNAC,2025020613,0,11.2,63
TOULOUSE-BLAGNAC,2025020614,0,11.7,62
TOULOUSE-BLAGNAC,2025020615,0,11.8,62
TOULOUSE-BLAGNAC,2025020616,0,11.4,63
TOULOUSE-BLAGNAC,2025020617,0,9.7,72
TOULOUSE-BLAGNAC,2025020618,0,8.3,77
TOULOUSE-BLAGNAC,2025020619,0,6.3,84
TOULOUSE-BLAGNAC,2025020620,0,5.3,87
TOULOUSE-BLAGNAC,2025020621,0,4.6,89
TOULOUSE-BLAGNAC,2025020622,0,3.2,88
TOULOUSE-BLAGNAC,2025020623,0,2.5,91
TOULOUSE-BLAGNAC,2025020700,0,2.9,95
TOULOUSE-BLAGNAC,2025020701,0,1.9,93
TOULOUSE-BLAGNAC,2025020702,0,5.9,84
TOULOUSE-BLAGNAC,2025020703,0,4.8,84
TOULOUSE-BLAGNAC,2025020704,0,3.4,88
TOULOUSE-BLAGNAC,2025020705,0,3.1,91
TOULOUSE-BLAGNAC,2025020706,0,2.5,90
TOULOUSE-BLAGNAC,2025020707,0,2.8,91
TOULOUSE-BLAGNAC,2025020708,0,6,86
TOULOUSE-BLAGNAC,2025020709,0,7.7,82
TOULOUSE-BLAGNAC,2025020710,0,9.4,74
TOULOUSE-BLAGNAC,2025020711,0,10.6,70
TOULOUSE-BLAGNAC,2025020712,0,12.8,64
TOULOUSE-BLAGNAC,2025020713,0,12.5,60
TOULOUSE-BLAGNAC,2025020714,0,12.8,60
TOULOUSE-BLAGNAC,2025020715,0,13,62
TOULOUSE-BLAGNAC,2025020716,0,12.1,65
TOULOUSE-BLAGNAC,2025020717,0,11.3,70
TOULOUSE-BLAGNAC,2025020718,0,11.1,70
TOULOUSE-BLAGNAC,2025020719,0,10.8,70
TOULOUSE-BLAGNAC,2025020720,0,10.8,69
TOULOUSE-BLAGNAC,2025020721,0,11,64
TOULOUSE-BLAGNAC,2025020722,0,10.3,73
TOULOUSE-BLAGNAC,2025020723,0,8,73
TOULOUSE-BLAGNAC,2025020800,0,7.1,74
TOULOUSE-BLAGNAC,2025020801,0,5.9,90
TOULOUSE-BLAGNAC,2025020802,0.8,4.3,91
TOULOUSE-BLAGNAC,2025020803,0.6,3.7,91
TOULOUSE-BLAGNAC,2025020804,0.4,3,93
TOULOUSE-BLAGNAC,2025020805,0,2.8,94
TOULOUSE-BLAGNAC,2025020806,0,2.6,94
TOULOUSE-BLAGNAC,2025020807,0,1.6,95
TOULOUSE-BLAGNAC,2025020808,0,2.4,96
TOULOUSE-BLAGNAC,2025020809,0,4.1,91
TOULOUSE-BLAGNAC,2025020810,0,5.4,86
TOULOUSE-BLAGNAC,2025020811,0,7.3,82
TOULOUSE-BLAGNAC,2025020812,0,7.6,76
TOULOUSE-BLAGNAC,2025020813,0,9.2,67
TOULOUSE-BLAGNAC,2025020814,0,9,66
TOULOUSE-BLAGNAC,2025020815,0.2,9,67
TOULOUSE-BLAGNAC,2025020816,0,8.5,70
TOULOUSE-BLAGNAC,2025020817,0,7.5,72
TOULOUSE-BLAGNAC,2025020818,0,6.2,83
TOULOUSE-BLAGNAC,2025020819,0,5.4,83
TOULOUSE-BLAGNAC,2025020820,0,4.3,87
TOULOUSE-BLAGNAC,2025020821,0,3.6,91
TOULOUSE-BLAGNAC,2025020822,0,2.5,93
TOULOUSE-BLAGNAC,2025020823,0,2.1,95
TOULOUSE-BLAGNAC,2025020900,0,1.7,94
TOULOUSE-BLAGNAC,2025020901,0,0.9,96
TOULOUSE-BLAGNAC,2025020902,0,0.1,95
TOULOUSE-BLAGNAC,2025020903,0,-0.4,96
TOULOUSE-BLAGNAC,2025020904,0,-0.6,95
TOULOUSE-BLAGNAC,2025020905,0,-0.4,96
TOULOUSE-BLAGNAC,2025020906,0,-0.4,96
TOULOUSE-BLAGNAC,2025020907,0,-0.6,96
TOULOUSE-BLAGNAC,2025020908,0,0.4,96
TOULOUSE-BLAGNAC,2025020909,0,2.9,93
TOULOUSE-BLAGNAC,2025020910,0,5.2,85
TOULOUSE-BLAGNAC,2025020911,0,6.9,77
TOULOUSE-BLAGNAC,2025020912,0,9,66
TOULOUSE-BLAGNAC,2025020913,0,9.9,61
TOULOUSE-BLAGNAC,2025020914,0,10.6,61
TOULOUSE-BLAGNAC,2025020915,0,10.1,64
TOULOUSE-BLAGNAC,2025020916,0,9.6,72
TOULOUSE-BLAGNAC,2025020917,0.6,8.4,88
TOULOUSE-BLAGNAC,2025020918,0,8.1,83
TOULOUSE-BLAGNAC,2025020919,0,7.9,84
TOULOUSE-BLAGNAC,2025020920,0,8.1,81
TOULOUSE-BLAGNAC,2025020921,0,8,78
TOULOUSE-BLAGNAC,2025020922,0,7.8,86
TOULOUSE-BLAGNAC,2025020923,0,7.9,84
TOULOUSE-BLAGNAC,2025021000,0,7.9,86
TOULOUSE-BLAGNAC,2025021001,0,7,86
TOULOUSE-BLAGNAC,2025021002,0,7.7,85
TOULOUSE-BLAGNAC,2025021003,0,7.7,86
TOULOUSE-BLAGNAC,2025021004,0,7,89
TOULOUSE-BLAGNAC,2025021005,0,8.1,88
TOULOUSE-BLAGNAC,2025021006,0,8.2,88
TOULOUSE-BLAGNAC,2025021007,0,8.4,86
TOULOUSE-BLAGNAC,2025021008,0,9,85
TOULOUSE-BLAGNAC,2025021009,0,9.7,82
TOULOUSE-BLAGNAC,2025021010,0,11,79
TOULOUSE-BLAGNAC,2025021011,0,12.2,72
TOULOUSE-BLAGNAC,2025021012,0,13.5,66
TOULOUSE-BLAGNAC,2025021013,0,13.9,66
TOULOUSE-BLAGNAC,2025021014,0,13,69
TOULOUSE-BLAGNAC,2025021015,0,12.5,71
TOULOUSE-BLAGNAC,2025021016,0,12.5,73
TOULOUSE-BLAGNAC,2025021017,0,11.9,77
TOULOUSE-BLAGNAC,2025021018,0,11.6,79
TOULOUSE-BLAGNAC,2025021019,0,11.3,84
TOULOUSE-BLAGNAC,2025021020,0,10.9,87
TOULOUSE-BLAGNAC,2025021021,0,11,87
TOULOUSE-BLAGNAC,2025021022,0,11.1,89
TOULOUSE-BLAGNAC,2025021023,0,11.2,89
TOULOUSE-BLAGNAC,2025021100,0,11,90
TOULOUSE-BLAGNAC,2025021101,0,11.3,89
TOULOUSE-BLAGNAC,2025021102,0,11.3,88
TOULOUSE-BLAGNAC,2025021103,0,11.1,88
TOULOUSE-BLAGNAC,2025021104,0,11.5,85
TOULOUSE-BLAGNAC,2025021105,0,11.7,82
TOULOUSE-BLAGNAC,2025021106,0,11.4,82
TOULOUSE-BLAGNAC,2025021107,0,11.4,82
TOULOUSE-BLAGNAC,2025021108,0,11.8,79
TOULOUSE-BLAGNAC,2025021109,0,12.2,77
TOULOUSE-BLAGNAC,2025021110,0,12.8,76
TOULOUSE-BLAGNAC,2025021111,0,13.5,72
TOULOUSE-BLAGNAC,2025021112,0,14.7,67
TOULOUSE-BLAGNAC,2025021113,0,15.7,65
TOULOUSE-BLAGNAC,2025021114,0,16.5,63
TOULOUSE-BLAGNAC,2025021115,0,16.1,63
TOULOUSE-BLAGNAC,2025021116,0,15.6,62
TOULOUSE-BLAGNAC,2025021117,0,14,67
TOULOUSE-BLAGNAC,2025021118,0,12.3,73
TOULOUSE-BLAGNAC,2025021119,0,12,76
TOULOUSE-BLAGNAC,2025021120,0,11.3,80
TOULOUSE-BLAGNAC,2025021121,0,10.9,83
TOULOUSE-BLAGNAC,2025021122,0,10.2,87
TOULOUSE-BLAGNAC,2025021123,0,10.3,87
TOULOUSE-BLAGNAC,2025021200,0,10,90
TOULOUSE-BLAGNAC,2025021201,0,10.7,87
TOULOUSE-BLAGNAC,2025021202,0,10.5,87
TOULOUSE-BLAGNAC,2025021203,0,10.1,88
TOULOUSE-BLAGNAC,2025021204,0,8.6,88
TOULOUSE-BLAGNAC,2025021205,0,7.9,91
TOULOUSE-BLAGNAC,2025021206,0,7.3,92
TOULOUSE-BLAGNAC,2025021207,0,8.4,91
TOULOUSE-BLAGNAC,2025021208,0,9.1,89
TOULOUSE-BLAGNAC,2025021209,0,10.4,85
TOULOUSE-BLAGNAC,2025021210,0,13.1,81
TOULOUSE-BLAGNAC,2025021211,0,13.4,74
TOULOUSE-BLAGNAC,2025021212,0,13.5,72
TOULOUSE-BLAGNAC,2025021213,0,13.5,73
TOULOUSE-BLAGNAC,2025021214,0,12.9,77
TOULOUSE-BLAGNAC,2025021215,0.2,11.8,86
TOULOUSE-BLAGNAC,2025021216,0,11.4,85
TOULOUSE-BLAGNAC,2025021217,0,11.1,87
TOULOUSE-BLAGNAC,2025021218,0,11.1,87
TOULOUSE-BLAGNAC,2025021219,0,11,89
TOULOUSE-BLAGNAC,2025021220,0.2,10.7,92
TOULOUSE-BLAGNAC,2025021221,0.2,10.6,94
TOULOUSE-BLAGNAC,2025021222,0.4,10.3,94
TOULOUSE-BLAGNAC,2025021223,0.2,10.1,95
TOULOUSE-BLAGNAC,2025021300,0,10,94
TOULOUSE-BLAGNAC,2025021301,0,9.9,93
TOULOUSE-BLAGNAC,2025021302,0,9.8,93
TOULOUSE-BLAGNAC,2025021303,0,9.1,93
TOULOUSE-BLAGNAC,2025021304,0,9.5,92
TOULOUSE-BLAGNAC,2025021305,0,9.4,92
TOULOUSE-BLAGNAC,2025021306,0,9.3,91
TOULOUSE-BLAGNAC,2025021307,0,9.3,92
TOULOUSE-BLAGNAC,2025021308,0,9.4,92
TOULOUSE-BLAGNAC,2025021309,0,9.7,88
TOULOUSE-BLAGNAC,2025021310,0,10.2,88
TOULOUSE-BLAGNAC,2025021311,0,10.9,79
TOULOUSE-BLAGNAC,2025021312,0,11.7,76
TOULOUSE-BLAGNAC,2025021313,0,11.7,75
TOULOUSE-BLAGNAC,2025021314,0,12.3,73
TOULOUSE-BLAGNAC,2025021315,0,13,65
TOULOUSE-BLAGNAC,2025021316,0,12.2,69
TOULOUSE-BLAGNAC,2025021317,0,11.7,69
TOULOUSE-BLAGNAC,2025021318,0,10.6,77
TOULOUSE-BLAGNAC,2025021319,0,10.4,79
TOULOUSE-BLAGNAC,2025021320,0,9.4,83
TOULOUSE-BLAGNAC,2025021321,0,9.3,86
TOULOUSE-BLAGNAC,2025021322,0,9,87
TOULOUSE-BLAGNAC,2025021323,0,9.2,86
TOULOUSE-BLAGNAC,2025021400,0,9.7,85
TOULOUSE-BLAGNAC,2025021401,0,9.9,84
TOULOUSE-BLAGNAC,2025021402,0,9.7,85
TOULOUSE-BLAGNAC,2025021403,0,9.2,90
TOULOUSE-BLAGNAC,2025021404,0.2,9,94
TOULOUSE-BLAGNAC,2025021405,0.2,8.8,95
TOULOUSE-BLAGNAC,2025021406,0,9.1,95
TOULOUSE-BLAGNAC,2025021407,0,9,96
TOULOUSE-BLAGNAC,2025021408,0.2,9.3,95
TOULOUSE-BLAGNAC,2025021409,0,9.8,94
TOULOUSE-BLAGNAC,2025021410,0,10.2,91
TOULOUSE-BLAGNAC,2025021411,0,11.7,83
TOULOUSE-BLAGNAC,2025021412,0,12.4,77
TOULOUSE-BLAGNAC,2025021413,0,13.1,74
TOULOUSE-BLAGNAC,2025021414,0,13.6,71
TOULOUSE-BLAGNAC,2025021415,0,13.7,75
TOULOUSE-BLAGNAC,2025021416,0,13.1,78
TOULOUSE-BLAGNAC,2025021417,0,12.7,82
TOULOUSE-BLAGNAC,2025021418,0,11.1,87
TOULOUSE-BLAGNAC,2025021419,0,10.1,91
TOULOUSE-BLAGNAC,2025021420,0,9.8,94
TOULOUSE-BLAGNAC,2025021421,0,8.9,95
TOULOUSE-BLAGNAC,2025021422,0,7.8,97
TOULOUSE-BLAGNAC,2025021423,0,7.4,97
TOULOUSE-BLAGNAC,2025021500,0,6,98
TOULOUSE-BLAGNAC,2025021501,0,5.9,96
TOULOUSE-BLAGNAC,2025021502,0,5.5,89
TOULOUSE-BLAGNAC,2025021503,0,4.2,92
TOULOUSE-BLAGNAC,2025021504,0,4.2,88
TOULOUSE-BLAGNAC,2025021505,0,3.7,91
TOULOUSE-BLAGNAC,2025021506,0,2.9,94
TOULOUSE-BLAGNAC,2025021507,0,2.6,93
TOULOUSE-BLAGNAC,2025021508,0,3.4,90
TOULOUSE-BLAGNAC,2025021509,0,6.4,69
TOULOUSE-BLAGNAC,2025021510,0,8.8,63
TOULOUSE-BLAGNAC,2025021511,0,11,60
TOULOUSE-BLAGNAC,2025021512,0,12.7,58
TOULOUSE-BLAGNAC,2025021513,0,12.8,52
TOULOUSE-BLAGNAC,2025021514,0,13.8,48
TOULOUSE-BLAGNAC,2025021515,0,13.6,48
TOULOUSE-BLAGNAC,2025021516,0,13,49
TOULOUSE-BLAGNAC,2025021517,0,10.9,47
TOULOUSE-BLAGNAC,2025021518,0,9.3,51
TOULOUSE-BLAGNAC,2025021519,0,8.7,49
TOULOUSE-BLAGNAC,2025021520,0,7.8,48
TOULOUSE-BLAGNAC,2025021521,0,6.8,49
TOULOUSE-BLAGNAC,2025021522,0,6.1,53
TOULOUSE-BLAGNAC,2025021523,0,5.7,56
TOULOUSE-BLAGNAC,2025021600,0,6,57
TOULOUSE-BLAGNAC,2025021601,0,6,58
TOULOUSE-BLAGNAC,2025021602,0,6,61
TOULOUSE-BLAGNAC,2025021603,0,5.4,65
TOULOUSE-BLAGNAC,2025021604,0,5.3,67
TOULOUSE-BLAGNAC,2025021605,0,4.8,71
TOULOUSE-BLAGNAC,2025021606,0,5.1,75
TOULOUSE-BLAGNAC,2025021607,0,2.8,82
TOULOUSE-BLAGNAC,2025021608,0,4.8,82
TOULOUSE-BLAGNAC,2025021609,0,6.8,75
TOULOUSE-BLAGNAC,2025021610,0,9.4,70
TOULOUSE-BLAGNAC,2025021611,0,11.3,66
TOULOUSE-BLAGNAC,2025021612,0,13.4,60
TOULOUSE-BLAGNAC,2025021613,0,15.9,55
TOULOUSE-BLAGNAC,2025021614,0,16.5,49
TOULOUSE-BLAGNAC,2025021615,0,16.7,52
TOULOUSE-BLAGNAC,2025021616,0,17.9,45
TOULOUSE-BLAGNAC,2025021617,0,16.3,48
TOULOUSE-BLAGNAC,2025021618,0,14.9,55
TOULOUSE-BLAGNAC,2025021619,0,13.1,62
TOULOUSE-BLAGNAC,2025021620,0,12.3,66
TOULOUSE-BLAGNAC,2025021621,0,11.2,72
TOULOUSE-BLAGNAC,2025021622,0,10.4,78
TOULOUSE-BLAGNAC,2025021623,0,9.4,82
TOULOUSE-BLAGNAC,2025021700,0,8.3,83
TOULOUSE-BLAGNAC,2025021701,0,9.4,86
TOULOUSE-BLAGNAC,2025021702,0,7.8,89
TOULOUSE-BLAGNAC,2025021703,0,10.5,88
TOULOUSE-BLAGNAC,2025021704,0,9.9,87
TOULOUSE-BLAGNAC,2025021705,0,9.3,94
TOULOUSE-BLAGNAC,2025021706,0,9.2,95
TOULOUSE-BLAGNAC,2025021707,0,9.9,94
TOULOUSE-BLAGNAC,2025021708,0,10.4,93
TOULOUSE-BLAGNAC,2025021709,0,10.8,90
TOULOUSE-BLAGNAC,2025021710,0,12.2,88
TOULOUSE-BLAGNAC,2025021711,0,12.8,83
TOULOUSE-BLAGNAC,2025021712,0,13.4,80
TOULOUSE-BLAGNAC,2025021713,0,13.9,77
TOULOUSE-BLAGNAC,2025021714,0,15,71
TOULOUSE-BLAGNAC,2025021715,0,14.7,70
TOULOUSE-BLAGNAC,2025021716,0,15.1,68
TOULOUSE-BLAGNAC,2025021717,0,14.4,68
TOULOUSE-BLAGNAC,2025021718,0,12.2,80
TOULOUSE-BLAGNAC,2025021719,0,11.5,83
TOULOUSE-BLAGNAC,2025021720,0,9.7,88
TOULOUSE-BLAGNAC,2025021721,0,9.5,90
TOULOUSE-BLAGNAC,2025021722,0,7.9,93
TOULOUSE-BLAGNAC,2025021723,0,7.4,95
TOULOUSE-BLAGNAC,2025021800,0,5.6,90
TOULOUSE-BLAGNAC,2025021801,0,6.7,96
TOULOUSE-BLAGNAC,2025021802,0,7.1,96
TOULOUSE-BLAGNAC,2025021803,0,8.3,99
TOULOUSE-BLAGNAC,2025021804,0,9.2,95
TOULOUSE-BLAGNAC,2025021805,0,9.9,89
TOULOUSE-BLAGNAC,2025021806,0,8.7,89
TOULOUSE-BLAGNAC,2025021807,0,6.9,90
TOULOUSE-BLAGNAC,2025021808,0,7.2,90
TOULOUSE-BLAGNAC,2025021809,0,11,80
TOULOUSE-BLAGNAC,2025021810,0,12.4,78
TOULOUSE-BLAGNAC,2025021811,0,13.2,74
TOULOUSE-BLAGNAC,2025021812,0,14.5,71
TOULOUSE-BLAGNAC,2025021813,0,14.8,70
TOULOUSE-BLAGNAC,2025021814,0,14.1,71
TOULOUSE-BLAGNAC,2025021815,0,13.4,73
TOULOUSE-BLAGNAC,2025021816,0,13.1,73
TOULOUSE-BLAGNAC,2025021817,0,12,76
TOULOUSE-BLAGNAC,2025021818,0,11.4,79
TOULOUSE-BLAGNAC,2025021819,0,11.1,82
TOULOUSE-BLAGNAC,2025021820,0,10.9,85
TOULOUSE-BLAGNAC,2025021821,0,10.8,86
TOULOUSE-BLAGNAC,2025021822,0,11.3,87
TOULOUSE-BLAGNAC,2025021823,0,11.4,87
TOULOUSE-BLAGNAC,2025021900,0,11.1,87
TOULOUSE-BLAGNAC,2025021901,0,11.2,88
TOULOUSE-BLAGNAC,2025021902,0,11.2,88
TOULOUSE-BLAGNAC,2025021903,0,11.3,88
TOULOUSE-BLAGNAC,2025021904,0,11.4,87
TOULOUSE-BLAGNAC,2025021905,0,11.6,88
TOULOUSE-BLAGNAC,2025021906,0,11.4,87
TOULOUSE-BLAGNAC,2025021907,0,11.3,87
TOULOUSE-BLAGNAC,2025021908,0,11.7,86
TOULOUSE-BLAGNAC,2025021909,0,12.7,80
TOULOUSE-BLAGNAC,2025021910,0,14.1,75
TOULOUSE-BLAGNAC,2025021911,0,15.2,71
TOULOUSE-BLAGNAC,2025021912,0,16.4,66
TOULOUSE-BLAGNAC,2025021913,0,16.4,62
TOULOUSE-BLAGNAC,2025021914,0,16.9,62
TOULOUSE-BLAGNAC,2025021915,0,16.5,64
TOULOUSE-BLAGNAC,2025021916,0,15.4,66
TOULOUSE-BLAGNAC,2025021917,0,14.4,72
TOULOUSE-BLAGNAC,2025021918,0,13.2,77
TOULOUSE-BLAGNAC,2025021919,0,12,81
TOULOUSE-BLAGNAC,2025021920,0,11.4,84
TOULOUSE-BLAGNAC,2025021921,0,10.9,86
TOULOUSE-BLAGNAC,2025021922,0,10.7,88
TOULOUSE-BLAGNAC,2025021923,0,10.6,89
TOULOUSE-BLAGNAC,2025022000,0,10.4,91
TOULOUSE-BLAGNAC,2025022001,0,10.3,93
TOULOUSE-BLAGNAC,2025022002,0,10.2,93
TOULOUSE-BLAGNAC,2025022003,0,9.6,93
TOULOUSE-BLAGNAC,2025022004,0,8.8,94
TOULOUSE-BLAGNAC,2025022005,0,9.4,95
TOULOUSE-BLAGNAC,2025022006,0,8.9,94
TOULOUSE-BLAGNAC,2025022007,0,8.4,94
TOULOUSE-BLAGNAC,2025022008,0,10.2,92
TOULOUSE-BLAGNAC,2025022009,0,12.2,83
TOULOUSE-BLAGNAC,2025022010,0,14,76
TOULOUSE-BLAGNAC,2025022011,0,14.7,71
TOULOUSE-BLAGNAC,2025022012,0,15.7,68
TOULOUSE-BLAGNAC,2025022013,0,16.8,63
TOULOUSE-BLAGNAC,2025022014,0,17.7,61
TOULOUSE-BLAGNAC,2025022015,0,17.5,57
TOULOUSE-BLAGNAC,2025022016,0,16.8,61
TOULOUSE-BLAGNAC,2025022017,0,15.1,66
TOULOUSE-BLAGNAC,2025022018,0,13.4,71
TOULOUSE-BLAGNAC,2025022019,0,11.9,75
TOULOUSE-BLAGNAC,2025022020,0,11,78
TOULOUSE-BLAGNAC,2025022021,0,10.6,77
TOULOUSE-BLAGNAC,2025022022,0,10.2,80
TOULOUSE-BLAGNAC,2025022023,0,10,81
TOULOUSE-BLAGNAC,2025022100,0,10.1,81
TOULOUSE-BLAGNAC,2025022101,0,10,81
TOULOUSE-BLAGNAC,2025022102,0,10.1,81
TOULOUSE-BLAGNAC,2025022103,0,10.2,80
TOULOUSE-BLAGNAC,2025022104,0,10.6,78
TOULOUSE-BLAGNAC,2025022105,0,10.7,78
TOULOUSE-BLAGNAC,2025022106,0,10.6,78
TOULOUSE-BLAGNAC,2025022107,0,10.6,80
TOULOUSE-BLAGNAC,2025022108,0,11.2,78
TOULOUSE-BLAGNAC,2025022109,0,12.1,75
TOULOUSE-BLAGNAC,2025022110,0,13,70
TOULOUSE-BLAGNAC,2025022111,0,13.6,68
TOULOUSE-BLAGNAC,2025022112,0,13.4,71
TOULOUSE-BLAGNAC,2025022113,0,12.8,73
TOULOUSE-BLAGNAC,2025022114,0,13.2,72
TOULOUSE-BLAGNAC,2025022115,0,12.2,76
TOULOUSE-BLAGNAC,2025022116,0,12.1,77
TOULOUSE-BLAGNAC,2025022117,0,11.5,79
TOULOUSE-BLAGNAC,2025022118,0,11.3,81
TOULOUSE-BLAGNAC,2025022119,0,11.4,82
TOULOUSE-BLAGNAC,2025022120,0,11.5,83
TOULOUSE-BLAGNAC,2025022121,0,11.7,83
TOULOUSE-BLAGNAC,2025022122,0,11.7,83
TOULOUSE-BLAGNAC,2025022123,0,11.7,84
TOULOUSE-BLAGNAC,2025022200,0,11.9,83
TOULOUSE-BLAGNAC,2025022201,0,12.3,81
TOULOUSE-BLAGNAC,2025022202,0,11.8,84
TOULOUSE-BLAGNAC,2025022203,0,11.9,83
TOULOUSE-BLAGNAC,2025022204,0,11.5,85
TOULOUSE-BLAGNAC,2025022205,0,11.5,85
TOULOUSE-BLAGNAC,2025022206,0,11.6,82
TOULOUSE-BLAGNAC,2025022207,0,11,88
TOULOUSE-BLAGNAC,2025022208,0,11.2,87
TOULOUSE-BLAGNAC,2025022209,0,11,86
TOULOUSE-BLAGNAC,2025022210,0.2,10.6,89
TOULOUSE-BLAGNAC,2025022211,0.2,10.9,86
TOULOUSE-BLAGNAC,2025022212,0.2,11.5,86
TOULOUSE-BLAGNAC,2025022213,0,11.6,83
TOULOUSE-BLAGNAC,2025022214,0,11.9,80
TOULOUSE-BLAGNAC,2025022215,0,12.6,75
TOULOUSE-BLAGNAC,2025022216,0,12.5,73
TOULOUSE-BLAGNAC,2025022217,0,11.8,77
TOULOUSE-BLAGNAC,2025022218,0,11.1,81
TOULOUSE-BLAGNAC,2025022219,0,11.1,79
TOULOUSE-BLAGNAC,2025022220,0,10.9,82
TOULOUSE-BLAGNAC,2025022221,0,9.9,83
TOULOUSE-BLAGNAC,2025022222,0,9.8,81
TOULOUSE-BLAGNAC,2025022223,0,9.4,85
TOULOUSE-BLAGNAC,2025022300,0,9.6,84
TOULOUSE-BLAGNAC,2025022301,0,8.2,88
TOULOUSE-BLAGNAC,2025022302,0,6.6,93
TOULOUSE-BLAGNAC,2025022303,0,6.9,94
TOULOUSE-BLAGNAC,2025022304,0,6.6,95
TOULOUSE-BLAGNAC,2025022305,0,5.8,96
TOULOUSE-BLAGNAC,2025022306,0,5.2,97
TOULOUSE-BLAGNAC,2025022307,0,6.7,98
TOULOUSE-BLAGNAC,2025022308,0,7.8,98
TOULOUSE-BLAGNAC,2025022309,0,8.1,97
TOULOUSE-BLAGNAC,2025022310,0,8.7,96
TOULOUSE-BLAGNAC,2025022311,0,9.4,91
TOULOUSE-BLAGNAC,2025022312,0,10.6,86
TOULOUSE-BLAGNAC,2025022313,0,13.1,74
TOULOUSE-BLAGNAC,2025022314,0,14.6,65
TOULOUSE-BLAGNAC,2025022315,0,15.4,58
TOULOUSE-BLAGNAC,2025022316,0,15.9,55
TOULOUSE-BLAGNAC,2025022317,0,14.9,58
TOULOUSE-BLAGNAC,2025022318,0,12.8,64
TOULOUSE-BLAGNAC,2025022319,0,10.7,73
TOULOUSE-BLAGNAC,2025022320,0,9.9,74
TOULOUSE-BLAGNAC,2025022321,0,10.7,82
TOULOUSE-BLAGNAC,2025022322,0,10.7,86
TOULOUSE-BLAGNAC,2025022323,0,10,89
TOULOUSE-BLAGNAC,2025022400,0,9.4,90
TOULOUSE-BLAGNAC,2025022401,0,9.3,91
TOULOUSE-BLAGNAC,2025022402,0,8.4,91
TOULOUSE-BLAGNAC,2025022403,0,6.4,93
TOULOUSE-BLAGNAC,2025022404,0,6.2,96
TOULOUSE-BLAGNAC,2025022405,0,5.6,96
TOULOUSE-BLAGNAC,2025022406,0,5.9,97
TOULOUSE-BLAGNAC,2025022407,0,6.1,98
TOULOUSE-BLAGNAC,2025022408,0,7.3,98
TOULOUSE-BLAGNAC,2025022409,0,8.5,96
TOULOUSE-BLAGNAC,2025022410,0,11.2,89
TOULOUSE-BLAGNAC,2025022411,0,13.7,77
TOULOUSE-BLAGNAC,2025022412,0,14.2,73
TOULOUSE-BLAGNAC,2025022413,0,14.7,71
TOULOUSE-BLAGNAC,2025022414,0,14.7,69
TOULOUSE-BLAGNAC,2025022415,0,15.1,70
TOULOUSE-BLAGNAC,2025022416,0,14.9,70
TOULOUSE-BLAGNAC,2025022417,0,13.7,73
TOULOUSE-BLAGNAC,2025022418,0,13,77
TOULOUSE-BLAGNAC,2025022419,0,11.7,80
TOULOUSE-BLAGNAC,2025022420,0,10.4,83
TOULOUSE-BLAGNAC,2025022421,0,9.9,83
TOULOUSE-BLAGNAC,2025022422,0,9.4,88
TOULOUSE-BLAGNAC,2025022423,0,10.1,87
TOULOUSE-BLAGNAC,2025022500,0,10.4,86
TOULOUSE-BLAGNAC,2025022501,0,10.5,86
TOULOUSE-BLAGNAC,2025022502,0,10.6,86
TOULOUSE-BLAGNAC,2025022503,0,10.6,87
TOULOUSE-BLAGNAC,2025022504,0,10.3,89
TOULOUSE-BLAGNAC,2025022505,0.2,10,92
TOULOUSE-BLAGNAC,2025022506,0,9.9,92
TOULOUSE-BLAGNAC,2025022507,0,10.1,90
TOULOUSE-BLAGNAC,2025022508,0,12,76
TOULOUSE-BLAGNAC,2025022509,0,12.1,77
TOULOUSE-BLAGNAC,2025022510,0,12.1,72
TOULOUSE-BLAGNAC,2025022511,0,12.2,67
TOULOUSE-BLAGNAC,2025022512,0,12.1,67
TOULOUSE-BLAGNAC,2025022513,1.8,11.8,74
TOULOUSE-BLAGNAC,2025022514,0.2,10.7,79
TOULOUSE-BLAGNAC,2025022515,0.2,10.8,74
TOULOUSE-BLAGNAC,2025022516,0.2,10.1,82
TOULOUSE-BLAGNAC,2025022517,0,9.8,78
TOULOUSE-BLAGNAC,2025022518,0,9.6,79
TOULOUSE-BLAGNAC,2025022519,0,9,70
TOULOUSE-BLAGNAC,2025022520,0.2,8,73
TOULOUSE-BLAGNAC,2025022521,0,7.4,81
TOULOUSE-BLAGNAC,2025022522,0,7.2,82
TOULOUSE-BLAGNAC,2025022523,0,6.9,82
TOULOUSE-BLAGNAC,2025022600,0,6.8,85
